Epoch,Composite Loss,output_1_loss_Loss_CantileverPINN,output_1_loss_Loss_CantileverPINN_tuned,output_2_loss_Loss_CantileverPINN,output_2_loss_Loss_CantileverPINN_tuned,output_3_loss_Loss_CantileverPINN,output_3_loss_Loss_CantileverPINN_tuned,output_4_loss_Loss_CantileverPINN,output_4_loss_Loss_CantileverPINN_tuned,output_5_loss_Loss_CantileverPINN,output_5_loss_Loss_CantileverPINN_tuned,output_6_loss_Loss_CantileverPINN,output_6_loss_Loss_CantileverPINN_tuned
710,4.194764002818374e-08,2.097382179044871e-08,2.8934118745382875e-07,3.5080953697530504e-09,1.153465878367399e-09,1.1937327570876732e-08,2.8813568064833817e-07,4.064583336571559e-09,1.384462856857116e-11,1.0834634300849189e-09,2.5120660759880842e-11,3.8035405380831833e-10,1.3073359235449278e-11
711,4.29684732239366e-08,2.14842366119683e-08,2.5764592237464967e-07,1.829936313590963e-09,1.1134343447238848e-09,1.2403832627683187e-08,2.5648290602475754e-07,6.665916707504493e-09,1.289665596537759e-11,4.082402471627944e-10,2.491588879660611e-11,1.7630938375923222e-10,1.1744869833629767e-11
712,4.3483574074798526e-08,2.1741787037399263e-08,2.6576745426609705e-07,3.3394012000087514e-09,1.0898758562305488e-09,1.1531085419846931e-08,2.6462561208973057e-07,5.351471710213218e-09,1.4463067896097748e-11,1.1261956922581362e-09,2.4201227827314042e-11,3.9362885173588325e-10,1.3237658365305993e-11
713,3.8544932579043234e-08,1.9272464513164778e-08,2.4384280550293624e-07,1.8606775009644139e-09,1.0463976352070858e-09,1.1125226961894441e-08,2.4274945076285803e-07,5.5570543722183174e-09,1.0817370436899676e-11,5.129104918566441e-10,2.3684361763476325e-11,2.1658803917024017e-10,1.2344738078984285e-11
714,1.2963654683062487e-07,6.481826630988508e-08,2.4746245230744535e-07,1.710324504244909e-08,1.0218899060276954e-09,2.163315926395626e-08,2.463951602749148e-07,1.7087893766642992e-08,1.3633921248923375e-11,7.044551608714755e-09,2.1112752171537075e-11,1.949367556264292e-09,1.0953443013717035e-11
715,1.878846589420391e-08,9.394232947101955e-09,2.3747310251565068e-07,1.3887814231949847e-09,9.90904469588827e-10,7.1593961870064504e-09,2.3643164581699239e-07,4.3502146329643665e-10,1.497393008198511e-11,3.4215796862469006e-10,2.448123821718884e-11,6.887476006189885e-11,1.0881144076047011e-11
716,3.8052498041452054e-08,1.9026249020726027e-08,2.2639387964318303e-07,1.638946978133049e-09,9.560349178983074e-10,1.2924379788614715e-08,2.2538860378062964e-07,3.8537022462037385e-09,1.3693618287902165e-11,5.1907927955952e-10,2.4631739356517635e-11,9.01404922926119e-11,1.055559025603392e-11
717,5.4872792532023595e-08,2.7436396266011798e-08,2.512092578399461e-07,6.580872291550577e-09,9.35158284143256e-10,1.2818792249902344e-08,2.502257814285258e-07,4.892510396814487e-09,1.1798582076616437e-11,2.872555304733737e-09,2.414271386974587e-11,2.716727953711029e-10,1.2110145351795776e-11
718,3.9885954095097986e-08,1.9942977047548993e-08,2.468501918428956e-07,3.6263048119877794e-09,8.9334761810278e-10,9.408124057586065e-09,2.459074721627985e-07,5.2024131669270446e-09,9.940172816802484e-12,1.476668343158849e-09,2.860830669582093e-11,2.2946840261273138e-10,1.0712450891625647e-11
719,4.149720922441702e-08,2.074860638856535e-08,2.7445054229247035e-07,2.058754056122325e-09,8.811699703237252e-10,1.2723340603315592e-08,2.735229998052091e-07,5.090359689319257e-09,9.994988343919875e-12,7.295370973992021e-10,2.385460232123826e-11,1.466084614820673e-10,1.2536061598511505e-11
720,1.0825847596152016e-07,5.412923798076008e-08,2.3602775911513163e-07,1.732585630520589e-08,8.357393110891564e-10,2.009128508007052e-08,2.3514614611030993e-07,7.187487049975516e-09,1.3366391327096494e-11,7.772190890875663e-09,2.0260980393427275e-11,1.7523996698187716e-09,1.215900904266709e-11
721,3.080881327832685e-08,1.5404406639163426e-08,3.035971474218968e-07,2.2255099985102333e-09,8.3039375375904e-10,8.876557267001317e-09,3.027150512480148e-07,3.3793079445842977e-09,1.1903486009379183e-11,7.941626800622714e-10,2.5509561477066178e-11,1.2887095557356787e-10,1.3982987510929856e-11
722,2.834647538918489e-08,1.4173237694592444e-08,2.5458453478677256e-07,2.1211408185450864e-09,7.849544347848791e-10,7.12033010330515e-09,2.5375467771482363e-07,4.128508201972636e-09,1.0586610581231337e-11,6.733977819806114e-10,2.29632996645579e-11,1.298605528665675e-10,1.1327991496223877e-11
723,6.761551674117072e-08,3.380776192329904e-08,2.441078663650842e-07,7.716964844917129e-09,7.502515275703558e-10,1.4973739581591872e-08,2.433158385883871e-07,6.768565263826076e-09,9.886732058039804e-12,3.748894084054655e-09,1.964347955130119e-11,5.996112495409989e-10,1.2266803892102551e-11
724,3.661650538333561e-08,1.8308252691667803e-08,2.483728849256295e-07,3.2994820209353293e-09,7.323752160282027e-10,9.537400202930257e-09,2.475939595569798e-07,3.951313498617992e-09,1.1769098716418736e-11,1.2823360151514862e-09,2.3552312877761494e-11,2.377319729962579e-10,1.0915429150826217e-11
725,4.280008525370249e-08,2.1400042626851246e-08,2.3627445955298754e-07,4.0524530398045044e-09,7.046417338507638e-10,1.092092105636766e-08,2.3552847494556772e-07,4.505302353408069e-09,9.361748355696253e-12,1.5760568405909225e-09,2.0030173700225085e-11,3.4528868653183054e-10,1.2085984123222371e-11
726,4.021678279286789e-08,2.0108391396433944e-08,2.2936528409900347e-07,1.8432745330088096e-09,6.7734129416408e-10,1.1565702173754744e-08,2.2864553272938792e-07,5.8795008861523e-09,9.646130248730511e-12,6.491315818202281e-10,2.2144973355064934e-11,1.7078118086377714e-10,1.0636209794856466e-11
727,6.624080128858623e-08,3.312040064429311e-08,2.4194253001041943e-07,9.619622431955577e-09,6.489112580609913e-10,1.114415670855351e-08,2.412499782167288e-07,6.35511154811752e-09,1.041880210578272e-11,5.101174593846736e-09,2.197841908468945e-11,9.003524592543499e-10,1.0989717816323186e-11
728,5.460464080897509e-08,2.7302320404487546e-08,2.8912666039104806e-07,6.4368186336594135e-09,6.319728629300414e-10,1.4601661213475836e-08,2.884473815356614e-07,3.2521370041393993e-09,1.1001718633329993e-11,2.823913991534255e-09,2.3701950124799254e-11,1.8779795774026553e-10,1.2551829367546397e-11
729,4.472382997278146e-08,2.236191676274757e-08,2.5435033990106604e-07,3.6823224469628713e-09,6.081131154189734e-10,1.0793098859096517e-08,2.536965837407479e-07,5.742768482974725e-09,1.0988118401278335e-11,1.8899848353015614e-09,2.1708152636579214e-11,2.537419163672894e-10,1.2723077799647875e-11
730,6.886484271717563e-08,3.443242135858782e-08,2.1015725337747426e-07,9.099235143139595e-09,5.720574014489443e-10,1.484943634721958e-08,2.095479771924147e-07,6.604447655433887e-09,8.12793062021644e-12,3.052874619768886e-09,1.9652156638128027e-11,8.264393058787789e-10,9.187853602932172e-12
731,2.818475230981221e-08,1.4092374378549266e-08,2.545830568578822e-07,1.620435785554264e-09,5.491862520301538e-10,9.578388748820998e-09,2.53991174758994e-07,2.377286811849899e-09,8.228628715911679e-12,3.88726939526407e-10,2.3098391255249595e-11,1.2754684808324868e-10,1.1058349548564994e-11
732,3.960794003887713e-08,1.9803970019438566e-08,2.8705960630759364e-07,2.824867006978593e-09,5.359920840497523e-10,9.679784973570804e-09,2.864794339529908e-07,6.1054015176864596e-09,7.097386914289849e-12,1.0090014379571244e-09,2.440575519457866e-11,1.849172065471194e-10,1.2576597749336393e-11
733,3.88004544049636e-08,1.94002272024818e-08,2.5397164904461533e-07,1.7378942729351365e-09,5.061706054299009e-10,1.1585948200831808e-08,2.534251564156875e-07,5.3361932650375365e-09,8.749930467677469e-12,5.729081098415634e-10,1.9776083548528334e-11,1.6728873841742598e-10,1.1583515396873523e-11
734,4.5059387332457845e-08,2.2529693666228923e-08,2.376161347683592e-07,3.4370619683699033e-09,4.830054689541896e-10,1.150120532145138e-08,2.3709618801603938e-07,5.606403785662906e-09,7.265177175141968e-12,1.7313910305460922e-09,1.9361475964152497e-11,2.536299226196803e-10,1.0237019565373373e-11
735,4.656126861846133e-08,2.3280634309230663e-08,2.4732017323003674e-07,5.469076302944131e-09,4.571299172528853e-10,1.1001438871005575e-08,2.468243849307328e-07,4.000612285892657e-09,6.6218974748011306e-12,2.2972714841529296e-09,1.939928426231141e-11,5.122322010997493e-10,1.2330087471867923e-11
736,4.407186082744374e-08,2.203593041372187e-08,2.182536036343663e-07,4.018103183511812e-09,4.314958113038614e-10,8.916926752533527e-09,2.1778961922791495e-07,7.158378334537474e-09,5.331895081700511e-12,1.673764793430621e-09,1.7295923374072153e-11,2.6876681435972216e-10,9.796295719066705e-12
737,1.0577409881307176e-07,5.288704940653588e-08,2.6687240506362286e-07,1.3316263647311644e-08,4.230044925446208e-10,2.7345894437758034e-08,2.6640921646503557e-07,6.482517189709824e-09,7.273558925297019e-12,4.957190213872309e-09,2.143778210506042e-11,7.851727601426717e-10,1.1357292710456601e-11
738,3.982591323392626e-08,1.991295661696313e-08,2.4733046188885055e-07,1.1299817970211734e-08,3.960804462188605e-10,2.3786981273588026e-09,2.4689941824362904e-07,9.521254895616948e-10,5.050647400306474e-12,4.367869621546561e-09,1.848318893771239e-11,9.144439649944047e-10,1.1082536797990539e-11
739,3.117033742228159e-08,1.5585168711140795e-08,2.5707092277116317e-07,2.0298809300101084e-09,3.807507364950169e-10,8.496050085682327e-09,2.566537489201437e-07,4.442809231619549e-09,6.08581067484959e-12,4.962557031973347e-10,1.8549481395346845e-11,1.2017167816402718e-10,1.1687645642965983e-11
740,3.6119455870675665e-08,1.8059727935337833e-08,2.8730266876664246e-07,1.6463050922510547e-09,3.657474600959887e-10,1.1304055469452123e-08,2.8689640885204426e-07,4.581878432219355e-09,5.739640100005383e-12,4.0050923688639273e-10,2.288072509237793e-11,1.269810645521119e-10,1.1938078997575374e-11
741,5.964896132581998e-08,2.982448066290999e-08,1.9986713084563235e-07,9.098807929319719e-09,3.343930132793105e-10,1.1894265128375991e-08,1.994978333641484e-07,4.354614890900166e-09,7.768789084261485e-12,3.726769559619925e-09,1.8310493746231948e-11,7.500499110690839e-10,8.812812458958152e-12
742,3.691700811714327e-08,1.8458504058571634e-08,3.08293039097407e-07,2.1924702053865985e-09,3.409358628747583e-10,1.0554066065537882e-08,3.0791147764830384e-07,4.907670714260348e-09,5.375555469505633e-12,6.035737465381885e-10,2.225199365046837e-11,2.0072665751769136e-10,1.2976720392687824e-11
743,3.78277427159901e-08,1.891387135799505e-08,2.5912885348589043e-07,1.851373832018055e-09,3.194222664149038e-10,1.0857444721068532e-08,2.587731273706595e-07,5.4017683659424165e-09,7.032794919342722e-12,6.307524502702222e-10,1.826295538409628e-11,1.7252822781532728e-10,1.1007366892967774e-11
744,3.8201953600491834e-08,1.9100976800245917e-08,2.4468704395985696e-07,2.593506742698537e-09,2.9647476140759466e-10,1.027734874980979e-08,2.443584037337132e-07,5.0716515431759035e-09,4.4225387241247915e-12,9.426895930531032e-10,1.6973162458855384e-11,2.1578264175481365e-10,1.0717910933766284e-11
745,1.2578321673117898e-07,6.289160126016213e-08,2.1219172197106673e-07,1.6070082153873955e-08,2.7537852553827236e-10,1.8055727579735503e-08,2.1188598964272387e-07,1.9894750735716116e-08,5.298262696629141e-12,6.293458643114036e-09,1.617667458320149e-11,2.577553726013093e-09,9.040896503664797e-12
746,9.57503853982189e-09,4.787519269910945e-09,2.2492413620511797e-07,9.233640518857555e-10,2.61051652516997e-10,3.538985327011801e-09,2.246301562536246e-07,8.351535435435764e-11,6.1614571951473796e-12,1.8665019529962024e-10,1.6913042147348456e-11,5.5006114246802795e-11,9.65238739630836e-12
747,3.439307860730878e-08,1.719654285636807e-08,2.6789695084517007e-07,2.7437907501592917e-09,2.610095473087881e-10,1.211320910243785e-08,2.676005408375204e-07,9.880370965831275e-10,5.0022815750727645e-12,1.1803319432956982e-09,1.8357641795585522e-11,1.7116404127381912e-10,1.1804970195816722e-11
748,3.6898917699090816e-08,1.8449458849545408e-08,2.5096937861235347e-07,2.6395641228305067e-09,2.465550541508321e-10,1.1223707296892371e-08,2.5068965214813943e-07,3.4167202400681163e-09,4.368439637802979e-12,1.0482148482537923e-09,1.768507389143803e-11,1.2124673487434734e-10,1.0905630565272162e-11
749,1.0841468167654966e-07,5.420734083827483e-08,2.3061039655658533e-07,1.8496731257755528e-08,2.2764054530277633e-10,1.0417845253130054e-08,2.3035148899452906e-07,1.7781626837631848e-08,5.355927507055824e-12,6.145657760470158e-09,1.576411570725078e-11,1.365475288395146e-09,1.0192492683192e-11
750,2.153479528033131e-08,1.0767397640165655e-08,2.9249912358864094e-07,1.3770741214003124e-09,2.269109483643561e-10,8.601112710948655e-09,2.9223571118563996e-07,2.75846401276425e-10,3.2200386020780902e-12,3.8473632613111874e-10,2.068377240316277e-11,1.2863313192390535e-10,1.2339978865127943e-11
751,3.634582057543412e-08,1.817291028771706e-08,2.154946372456834e-07,1.6577601513745321e-09,2.009819394244161e-10,1.4692344230127219e-08,2.1526516036374232e-07,1.06348274631074e-09,3.660398373295237e-12,5.527930335702536e-10,1.5830706537323103e-11,2.0652073107196856e-10,9.186249851078632e-12
752,5.457923535345799e-08,2.7289614124015316e-08,2.807123848924675e-07,6.902949767351174e-09,2.0248994148097665e-10,1.2379791414218744e-08,2.804735288464144e-07,4.507101358797172e-09,4.86861332499311e-12,2.8407178831457713e-09,1.9248085764145273e-11,6.590520351679174e-10,1.2019008184538382e-11
753,2.7830898474690002e-08,1.391545101370184e-08,2.3120220760119992e-07,3.1379379095142212e-09,1.839967206374027e-10,6.945396258117853e-09,2.3098751000816264e-07,2.068176074843109e-09,3.7576122768889775e-12,1.3912401231053195e-09,1.658113923941329e-11,3.7270009300982565e-10,1.0339724736130318e-11
754,3.6385426227525386e-08,1.8192713113762693e-08,2.5150944793495e-07,1.7377680405772367e-09,1.81130596632606e-10,1.0478848011530317e-08,2.5129597247541824e-07,5.240170075637707e-09,4.1567257448582584e-12,5.681843329163883e-10,1.743414440591451e-11,1.6773940569869694e-10,1.0800651172038211e-11
755,3.733257614157992e-08,1.866628807078996e-08,2.38561710830254e-07,1.9751875690587894e-09,1.6844854677788845e-10,1.0791009863453382e-08,2.3836241780372802e-07,4.845077672399611e-09,3.7662095664359185e-12,8.090217940015521e-10,1.6324360266328775e-11,2.4598464931635533e-10,1.0558356272616365e-11
756,4.692541111239734e-08,2.346270555619867e-08,2.8053403866579174e-07,4.433117428703781e-09,1.7050028056075917e-10,1.0626377111577767e-08,2.803298571052437e-07,6.361181803526961e-09,3.001099369015492e-12,1.3724599234876678e-09,1.8647089081169632e-11,6.695538568024517e-10,1.208325540319466e-11
757,1.1731099647249721e-07,5.8655498236248604e-08,2.206223825851339e-07,1.8092984888085084e-08,1.496399532063819e-10,2.2793679832489033e-08,2.204448747988863e-07,8.207170942853281e-09,3.2052834778723005e-12,6.2559810665163695e-09,1.509507449592995e-11,3.30569971396244e-09,9.588470642474256e-12
758,5.6991482644264124e-09,2.8495741322132062e-09,2.910769865138718e-07,1.2009764294163006e-09,1.5937821895573023e-10,1.1317695669532668e-09,2.90882923081881e-07,1.567730806284473e-10,3.2718678027315873e-12,2.7066934804587106e-10,1.8813136812290132e-11,8.93851936911716e-11,1.2411309827098371e-11
759,3.1026761604380226e-08,1.5513380802190113e-08,2.708955548769154e-07,1.5117783691565023e-09,1.4661355463019277e-10,1.024302065388838e-08,2.7071590125160583e-07,3.0898930081235676e-09,3.2420804322447205e-12,5.185769591520284e-10,1.7592961809587138e-11,1.5010759302214183e-10,1.2037716309865054e-11
760,4.0591345396023826e-08,2.0295672698011913e-08,2.141249666465228e-07,2.7067716956707955e-09,1.302789681689731e-10,1.004194061238195e-08,2.1396881777491217e-07,6.406023711491571e-09,2.530586200658047e-12,9.002432133087268e-10,1.3714658748942288e-11,2.4069829462902703e-10,9.621308957874497e-12
761,3.8620459719140854e-08,1.9310229859570427e-08,2.3235187995851447e-07,3.4603291343415776e-09,1.27969038143938e-10,1.0701249664180068e-08,2.321942957905776e-07,2.9879680951694354e-09,3.5837689153078722e-12,1.7990864353834013e-09,1.5674359379880265e-11,3.6159178429251426e-10,1.0392292928984581e-11
762,3.599925690878081e-08,1.7999628454390404e-08,2.26841166295344e-07,1.5980614609389932e-09,1.226501816775638e-10,1.0165572383868948e-08,2.2669136967579107e-07,5.6050741825686146e-09,2.9476720543597512e-12,5.049332618689562e-10,1.4732803518824333e-11,1.259851528656597e-10,9.587238121444575e-12
763,1.1208100403337085e-07,5.604050912211278e-08,2.5557511662555044e-07,1.8869149798206308e-08,1.2480320943364376e-10,1.839501173606095e-08,2.554203888394113e-07,8.23184809206623e-09,2.422126952131287e-12,1.0015019924480839e-08,1.625470938404483e-11,5.294702454250455e-10,1.1339608939342494e-11
764,1.722988685060045e-08,8.614943425300225e-09,2.5339480203001585e-07,2.2671950983266242e-09,1.1693833401604792e-10,4.537191067299773e-09,2.5324786179226066e-07,1.1037666336477514e-09,2.780301596588819e-12,3.784697555353489e-10,1.6025715476875035e-11,3.28323840337319e-10,1.113675297814698e-11
765,3.1684084689231895e-08,1.5842042344615948e-08,2.8359130510580144e-07,1.6534044133820203e-09,1.2549489225577304e-10,1.0477237744055401e-08,2.83432001424444e-07,3.081900734613896e-09,3.2904106956471724e-12,5.008248815663308e-10,1.805566980650486e-11,1.2868338339355745e-10,1.2240718855194288e-11
766,3.1998013128031744e-08,1.5999006564015872e-08,2.1388875381944672e-07,1.3568804968500103e-09,1.0471749162244137e-10,9.924232102775932e-09,2.1375836922743474e-07,4.202177272816243e-09,2.543423804901579e-12,3.957586203195973e-10,1.3868836634678416e-11,1.1995313076162972e-10,9.208565333873597e-12
767,3.925148206462836e-08,1.962574103231418e-08,2.4068935999821406e-07,2.0200174866147336e-09,1.080750766657701e-10,1.2105274116436249e-08,2.405519978765369e-07,4.742821690939536e-09,2.323704813636529e-12,4.803061837144185e-10,1.5617425755398706e-11,2.7732299789917647e-10,1.1222448317860234e-11
768,4.195548441998653e-08,2.0977742209993266e-08,2.8520796035991225e-07,4.683421650497621e-09,1.151428605239424e-10,7.655995837296814e-09,2.85060025362327e-07,6.12601525062928e-09,2.5457153746133443e-12,1.7929462359234094e-09,1.7671225593929307e-11,7.193679540939968e-10,1.2545001495944952e-11
769,3.8236631638710605e-08,1.9118315819355303e-08,2.112703612056066e-07,4.015753951591705e-09,9.615042789734574e-11,9.53428269667711e-09,2.111486452349709e-07,3.32569216610068e-09,1.9710327120447957e-12,1.932304760643433e-09,1.3667647742743316e-11,3.1028851710246386e-10,9.87853722433929e-12
770,3.822033178835227e-08,1.9110165894176134e-08,2.8879733804387797e-07,2.118920594540441e-09,1.1104361874458846e-10,1.1315458792182653e-08,2.8865343892903184e-07,4.798865749222614e-09,2.3641498914789283e-12,6.919261830162782e-10,1.7713309985456505e-11,1.8499490828105536e-10,1.2773699632762092e-11
771,4.88670721665585e-08,2.443353963599293e-08,2.7118286993754737e-07,5.560937488269246e-09,1.0745909717613245e-10,1.0145891238266813e-08,2.71044171995527e-07,3.645101998017708e-09,2.0106635540556583e-12,4.278941645452505e-09,1.698891548274073e-11,8.02659994025845e-10,1.2183302977586408e-11
